ID_inventario;ID_producto;Stock_kg;Ubicacion
8863;345;2061;Bodega Sur
8864;133;8087;Bodega Norte
8865;123;2176;Bodega Norte
8866;78;7487;Bodega Sur
8867;58;6313;Bodega Sur
8868;340;1668;Puerto
8869;85;6573;Bodega Norte
8870;239;7040;Puerto
8871;250;6727;Bodega Norte
8872;486;8281;Bodega Sur
8873;207;4057;Puerto
8874;475;226;Puerto
8875;425;6068;Bodega Sur
8876;459;4786;Bodega Norte
8877;427;457;Bodega Norte
8878;58;1760;Puerto
8879;476;6630;Bodega Sur
8880;131;4983;Puerto
8881;214;2145;Bodega Norte
8882;393;3784;Puerto
8883;232;667;Bodega Sur
8884;14;5811;Bodega Sur
8885;328;9080;Puerto
8886;364;6057;Bodega Norte
8887;304;4535;Puerto
8888;46;6360;Bodega Norte
8889;1;7301;Bodega Sur
8890;435;2372;Puerto
8891;470;5330;Bodega Norte
8892;50;3407;Bodega Sur
8893;4;3377;Bodega Sur
8894;98;1616;Bodega Sur
8895;290;2778;Bodega Norte
8896;383;6519;Bodega Sur
8897;428;8387;Bodega Norte
8898;60;4667;Bodega Sur
8899;58;3287;Bodega Norte
8900;209;8809;Bodega Sur
8901;191;107;Bodega Sur
8902;39;5386;Bodega Sur
8903;75;7024;Bodega Sur
8904;23;213;Puerto
8905;158;7223;Bodega Sur
8906;364;3336;Bodega Norte
8907;302;3886;Bodega Norte
8908;353;4470;Puerto
8909;137;9010;Puerto
8910;207;9357;Puerto
8911;295;4695;Bodega Norte
8912;293;9637;Bodega Sur
8913;297;7410;Bodega Sur
8914;479;1678;Bodega Norte
8915;436;8770;Puerto
8916;359;1485;Bodega Norte
8917;38;6185;Bodega Norte
8918;297;467;Bodega Sur
8919;40;2157;Bodega Norte
8920;158;1933;Bodega Sur
8921;119;4641;Bodega Norte
8922;334;9121;Bodega Norte
8923;124;9322;Puerto
8924;87;7417;Bodega Norte
8925;498;4027;Bodega Sur
8926;282;1261;Bodega Norte
8927;432;3644;Puerto
8928;51;4048;Bodega Sur
8929;182;6203;Bodega Sur
8930;446;6071;Puerto
8931;110;8921;Bodega Norte
8932;365;2609;Puerto
8933;364;3401;Puerto
8934;483;4339;Bodega Norte
8935;399;1867;Bodega Sur
8936;113;7435;Puerto
8937;180;4821;Bodega Sur
8938;105;6416;Bodega Sur
8939;484;3721;Bodega Norte
8940;96;7364;Bodega Sur
8941;4;7487;Bodega Sur
8942;479;8071;Bodega Sur
8943;148;3115;Bodega Sur
8944;335;9003;Puerto
8945;374;5618;Bodega Sur
8946;122;6027;Puerto
8947;8;1699;Bodega Norte
8948;366;328;Bodega Sur
8949;347;7768;Puerto
8950;36;7660;Bodega Norte
8951;44;2233;Bodega Sur
8952;115;7168;Bodega Norte
8953;304;1940;Bodega Norte
8954;326;8890;Bodega Sur
8955;31;3033;Puerto
8956;329;9931;Bodega Norte
8957;199;6540;Bodega Norte
8958;335;1080;Puerto
8959;211;794;Puerto
8960;160;1954;Puerto
8961;292;1264;Bodega Norte
8962;293;7386;Bodega Sur
8963;477;7612;Bodega Sur
8964;281;7809;Puerto
8965;363;8611;Puerto
8966;177;7437;Bodega Sur
8967;115;5852;Bodega Sur
8968;395;1163;Bodega Norte
8969;92;4343;Puerto
8970;350;9792;Puerto
8971;275;8711;Bodega Norte
8972;15;6206;Puerto
8973;203;1649;Bodega Sur
8974;204;558;Puerto
8975;241;5544;Bodega Norte
8976;66;3265;Puerto
8977;479;8386;Puerto
8978;243;9585;Puerto
8979;394;889;Bodega Norte
8980;119;6311;Bodega Norte
8981;365;8454;Bodega Sur
8982;487;5226;Bodega Norte
8983;116;7875;Bodega Norte
8984;143;6769;Puerto
8985;313;5486;Bodega Sur
8986;439;5895;Bodega Sur
8987;247;4569;Puerto
8988;456;408;Bodega Norte
8989;318;1367;Puerto
8990;353;2230;Bodega Norte
8991;120;339;Puerto
8992;420;4895;Bodega Sur
8993;218;3118;Bodega Norte
8994;43;3856;Bodega Norte
8995;451;5781;Bodega Norte
8996;92;5705;Bodega Sur
8997;85;2865;Puerto
8998;489;5362;Bodega Sur
8999;427;3082;Bodega Norte
9000;347;1388;Bodega Norte
9001;225;1496;Bodega Sur
9002;115;2005;Puerto
9003;80;3483;Bodega Norte
9004;424;9429;Bodega Norte
9005;320;7812;Bodega Sur
9006;217;7580;Bodega Sur
9007;206;4394;Bodega Sur
9008;30;3468;Bodega Norte
9009;118;3036;Bodega Norte
9010;76;5904;Bodega Sur
9011;396;4770;Bodega Sur
9012;19;1554;Puerto
9013;46;9035;Bodega Sur
9014;282;9388;Bodega Norte
9015;344;4849;Puerto
9016;479;1552;Bodega Norte
9017;220;9079;Bodega Norte
9018;198;2246;Bodega Norte
9019;36;2060;Bodega Sur
9020;63;3935;Bodega Norte
9021;423;5679;Bodega Norte
9022;16;2893;Bodega Sur
9023;283;4987;Bodega Sur
9024;396;9098;Bodega Norte
9025;195;950;Bodega Sur
9026;416;3653;Puerto
9027;450;3641;Bodega Norte
9028;422;6133;Bodega Norte
9029;408;1468;Bodega Sur
9030;392;4818;Bodega Norte
9031;335;3045;Bodega Sur
9032;296;5709;Bodega Norte
9033;291;8454;Puerto
9034;97;6342;Bodega Norte
9035;455;6901;Bodega Sur
9036;373;4182;Bodega Norte
9037;191;2778;Bodega Sur
9038;30;4803;Bodega Sur
9039;219;2431;Bodega Sur
9040;124;4521;Bodega Norte
9041;148;805;Bodega Sur
9042;459;8441;Puerto
9043;301;7856;Bodega Sur
9044;107;6435;Bodega Norte
9045;140;4518;Puerto
9046;337;5327;Puerto
9047;240;2265;Bodega Norte
9048;417;1278;Puerto
9049;461;9923;Puerto
9050;103;9609;Bodega Norte
9051;50;3197;Bodega Sur
9052;213;7362;Bodega Norte
9053;158;3650;Bodega Norte
9054;290;3726;Bodega Norte
9055;453;9786;Puerto
9056;193;3238;Bodega Norte
9057;269;9007;Puerto
9058;73;6240;Puerto
9059;312;2271;Puerto
9060;57;3721;Puerto
9061;149;9113;Bodega Norte
9062;135;4892;Puerto
9063;459;1152;Puerto
9064;308;5694;Bodega Norte
9065;254;9765;Bodega Norte
9066;283;4871;Bodega Sur
9067;47;1231;Bodega Norte
9068;327;1449;Bodega Sur
9069;210;7373;Puerto
9070;468;3679;Bodega Norte
9071;366;4622;Puerto
9072;388;5911;Bodega Sur
9073;266;1255;Puerto
9074;57;6144;Bodega Sur
9075;171;8103;Bodega Sur
9076;120;4449;Bodega Norte
9077;44;1494;Bodega Norte
9078;257;1674;Puerto
9079;175;2939;Bodega Sur
9080;287;4760;Puerto
9081;433;584;Puerto
9082;361;6834;Bodega Norte
9083;108;8976;Bodega Norte
9084;358;957;Bodega Norte
9085;82;2586;Bodega Sur
9086;107;7722;Bodega Norte
9087;398;7732;Bodega Norte
9088;219;416;Bodega Sur
9089;383;1166;Bodega Norte
9090;95;1768;Puerto
9091;276;608;Bodega Sur
9092;424;7880;Bodega Sur
9093;368;2274;Bodega Sur
9094;142;8327;Bodega Norte
9095;256;5760;Bodega Norte
9096;108;7070;Puerto
9097;256;5612;Bodega Norte
9098;365;6109;Puerto
9099;273;2179;Bodega Norte
9100;412;4285;Bodega Norte
9101;149;2420;Bodega Norte
9102;478;318;Bodega Norte
9103;444;5045;Bodega Norte
9104;443;483;Bodega Norte
9105;401;8522;Bodega Norte
9106;62;6645;Bodega Norte
9107;354;8065;Bodega Sur
9108;178;5564;Puerto
9109;27;4186;Bodega Sur
9110;256;8175;Puerto
9111;96;9701;Puerto
9112;421;857;Bodega Sur
9113;40;4688;Bodega Norte
9114;245;6285;Bodega Sur
9115;360;3846;Bodega Sur
9116;434;6577;Puerto
9117;310;1613;Bodega Sur
9118;167;974;Bodega Norte
9119;111;4507;Bodega Norte
9120;57;9699;Bodega Sur
9121;222;6180;Bodega Sur
9122;51;9322;Bodega Sur
9123;474;6250;Puerto
9124;420;9027;Bodega Norte
9125;462;1168;Puerto
9126;8;9263;Bodega Sur
9127;367;2152;Puerto
9128;203;5890;Bodega Norte
9129;432;776;Bodega Norte
9130;180;3925;Bodega Sur
9131;467;81;Puerto
9132;336;3074;Puerto
9133;155;7014;Bodega Norte
9134;316;3039;Bodega Sur
9135;228;2731;Bodega Sur
9136;331;4174;Bodega Sur
9137;379;4785;Bodega Norte
9138;26;9426;Puerto
9139;171;1396;Bodega Norte
9140;429;4181;Bodega Sur
9141;192;1533;Bodega Sur
9142;305;9312;Puerto
9143;217;1982;Bodega Sur
9144;282;4156;Puerto
9145;4;5495;Puerto
9146;65;7983;Bodega Sur
9147;415;5121;Bodega Sur
9148;315;1380;Puerto
9149;31;7928;Bodega Sur
9150;74;4779;Puerto
9151;220;9205;Puerto
9152;456;4709;Puerto
9153;28;7531;Puerto
9154;32;8606;Bodega Norte
9155;212;8771;Bodega Norte
9156;38;3690;Bodega Sur
9157;456;2953;Puerto
9158;138;4431;Bodega Norte
9159;391;5713;Puerto
9160;1;485;Bodega Norte
9161;205;5175;Bodega Norte
9162;70;1648;Bodega Sur
9163;8;7250;Puerto
9164;89;4619;Puerto
9165;158;2628;Bodega Sur
9166;315;3416;Bodega Norte
9167;230;551;Bodega Sur
9168;305;8721;Bodega Sur
9169;487;7553;Puerto
9170;129;3070;Puerto
9171;244;2356;Puerto
9172;142;9777;Bodega Norte
9173;124;4053;Bodega Norte
9174;376;9805;Bodega Sur
9175;208;2651;Bodega Norte
9176;386;7426;Bodega Norte
9177;272;2469;Puerto
9178;374;5624;Puerto
9179;382;6117;Puerto
9180;223;6415;Puerto
9181;233;1142;Bodega Sur
9182;41;788;Bodega Norte
9183;45;145;Bodega Sur
9184;316;7096;Bodega Sur
9185;398;747;Puerto
9186;475;4035;Bodega Sur
9187;198;6851;Bodega Norte
9188;40;7135;Bodega Sur
9189;220;8682;Bodega Sur
9190;125;2474;Bodega Sur
9191;250;5048;Bodega Sur
9192;136;997;Puerto
9193;146;8944;Bodega Sur
9194;332;7638;Bodega Sur
9195;318;7137;Bodega Norte
9196;139;3829;Bodega Sur
9197;313;5910;Puerto
9198;101;8940;Puerto
9199;228;8171;Puerto
9200;36;9605;Bodega Norte
9201;299;1715;Bodega Norte
9202;407;1414;Bodega Sur
9203;410;8177;Puerto
9204;231;3301;Puerto
9205;355;381;Puerto
9206;199;7776;Bodega Sur
9207;170;9502;Bodega Norte
9208;312;416;Puerto
9209;139;3840;Puerto
9210;120;9843;Bodega Sur
9211;432;5639;Puerto
9212;101;6869;Bodega Norte
9213;318;1531;Bodega Norte
9214;345;7473;Puerto
9215;296;820;Puerto
9216;19;1760;Puerto
9217;389;7962;Bodega Sur
9218;103;6785;Bodega Norte
9219;460;3929;Puerto
9220;139;4331;Puerto
9221;332;9511;Bodega Sur
9222;17;1215;Bodega Norte
9223;71;1703;Bodega Norte
9224;83;9242;Bodega Sur
9225;114;3345;Puerto
9226;101;1994;Bodega Sur
9227;161;5675;Puerto
9228;203;3959;Bodega Sur
9229;171;3228;Puerto
9230;464;7506;Bodega Norte
9231;233;3848;Bodega Norte
9232;243;1210;Puerto
9233;202;4822;Bodega Sur
9234;327;6641;Bodega Sur
9235;326;5396;Puerto
9236;69;7275;Bodega Sur
9237;376;6359;Bodega Sur
9238;296;5763;Bodega Norte
9239;260;5940;Bodega Norte
9240;421;4362;Puerto
9241;341;2112;Puerto
9242;421;533;Bodega Norte
9243;299;6036;Bodega Sur
9244;24;9717;Puerto
9245;492;5214;Puerto
9246;316;3290;Puerto
9247;42;5232;Puerto
9248;194;8666;Bodega Sur
9249;110;3485;Bodega Sur
9250;80;9723;Puerto
9251;122;2476;Bodega Norte
9252;281;2692;Bodega Norte
9253;366;7288;Bodega Sur
9254;288;769;Bodega Sur
9255;50;2664;Bodega Norte
9256;279;1249;Bodega Sur
9257;447;3820;Bodega Sur
9258;467;2892;Puerto
9259;205;5210;Bodega Sur
9260;336;5680;Bodega Norte
9261;44;7253;Bodega Sur
9262;105;3892;Puerto
9263;274;3415;Puerto
9264;142;384;Puerto
9265;363;8401;Bodega Sur
9266;190;5252;Bodega Sur
9267;143;8659;Bodega Norte
9268;429;8846;Puerto
9269;335;22;Puerto
9270;50;6163;Puerto
9271;18;731;Puerto
9272;69;4600;Bodega Norte
9273;102;1945;Bodega Sur
9274;227;4994;Puerto
9275;462;9724;Puerto
9276;38;9534;Bodega Sur
9277;38;5411;Bodega Norte
9278;441;5531;Bodega Norte
9279;39;7404;Puerto
9280;67;7339;Bodega Sur
9281;281;7619;Puerto
9282;128;8532;Bodega Norte
9283;23;4816;Puerto
9284;236;1538;Puerto
9285;34;2914;Puerto
9286;147;5827;Puerto
9287;160;7985;Bodega Sur
9288;206;9834;Bodega Norte
9289;201;8662;Puerto
9290;219;5189;Bodega Sur
9291;490;3934;Bodega Norte
9292;483;5947;Bodega Sur
9293;89;4415;Bodega Sur
9294;248;3753;Bodega Norte
9295;105;6728;Bodega Sur
9296;404;4507;Puerto
9297;440;5250;Puerto
9298;305;5508;Puerto
9299;9;2186;Puerto
9300;181;6430;Bodega Sur
9301;134;1798;Bodega Norte
9302;399;6693;Bodega Sur
9303;96;3648;Bodega Norte
9304;259;188;Bodega Sur
9305;95;6764;Bodega Norte
9306;150;1150;Puerto
9307;307;3893;Bodega Norte
9308;204;2110;Puerto
9309;298;8724;Puerto
9310;136;965;Puerto
9311;132;8601;Bodega Sur
9312;269;3226;Bodega Sur
9313;411;2462;Bodega Sur
9314;205;4054;Bodega Norte
9315;478;2461;Bodega Sur
9316;291;5940;Bodega Sur
9317;89;4035;Bodega Sur
9318;175;8748;Puerto
9319;409;2168;Bodega Norte
9320;414;6043;Puerto
9321;8;2583;Puerto
9322;347;8235;Bodega Norte
9323;332;9909;Puerto
9324;158;1381;Puerto
9325;492;4253;Puerto
9326;420;9552;Bodega Norte
9327;151;2225;Bodega Sur
9328;291;5262;Bodega Sur
9329;370;9071;Puerto
9330;351;2453;Puerto
9331;49;7811;Puerto
9332;286;6572;Puerto
9333;339;6120;Bodega Norte
9334;378;8725;Puerto
9335;451;4999;Bodega Sur
9336;323;942;Puerto
9337;475;4691;Puerto
9338;116;8350;Bodega Sur
9339;261;914;Bodega Sur
9340;57;1259;Bodega Norte
9341;253;1145;Puerto
9342;330;8320;Bodega Norte
9343;156;5952;Puerto
9344;413;3053;Puerto
9345;122;3416;Puerto
9346;255;8106;Bodega Norte
9347;321;1488;Puerto
9348;353;1056;Puerto
9349;153;2821;Bodega Norte
9350;219;9140;Puerto
9351;21;9684;Bodega Sur
9352;207;1457;Bodega Sur
9353;245;6833;Puerto
9354;9;1161;Bodega Norte
9355;421;5370;Puerto
9356;177;930;Bodega Sur
9357;57;7779;Bodega Sur
9358;400;303;Bodega Sur
9359;368;9790;Bodega Norte
9360;165;8355;Bodega Norte
9361;230;9823;Bodega Sur
9362;484;4821;Bodega Norte
9363;125;5523;Bodega Sur
9364;199;1949;Bodega Sur
9365;483;5517;Puerto
9366;377;4347;Puerto
9367;105;6296;Bodega Norte
9368;472;1672;Puerto
9369;282;187;Puerto
9370;102;4119;Puerto
9371;87;944;Bodega Norte
9372;484;3490;Bodega Norte
9373;200;2768;Puerto
9374;110;9294;Bodega Norte
9375;78;208;Bodega Norte
9376;402;8485;Bodega Norte
9377;456;2052;Puerto
9378;209;6962;Puerto
9379;147;7614;Bodega Sur
9380;256;9902;Bodega Norte
9381;49;8379;Bodega Norte
9382;142;5209;Puerto
9383;482;1954;Bodega Sur
9384;228;3488;Bodega Sur
9385;55;7064;Bodega Norte
9386;389;3932;Puerto
9387;154;6787;Puerto
9388;266;1639;Puerto
9389;369;5047;Bodega Norte
9390;322;1295;Bodega Norte
9391;53;4298;Puerto
9392;131;6646;Bodega Sur
9393;495;7994;Puerto
9394;263;8095;Puerto
9395;46;4143;Bodega Norte
9396;325;8220;Bodega Norte
9397;482;2539;Bodega Sur
9398;408;3716;Bodega Norte
9399;314;1651;Bodega Norte
9400;371;3094;Bodega Norte
9401;12;9334;Puerto
9402;60;86;Puerto
9403;390;961;Puerto
9404;409;6801;Bodega Norte
9405;148;6542;Bodega Sur
9406;138;5092;Puerto
9407;454;9359;Bodega Sur
9408;86;1244;Puerto
9409;373;6041;Bodega Norte
9410;289;7987;Puerto
9411;364;7196;Puerto
9412;221;3733;Bodega Norte
9413;46;6600;Bodega Sur
9414;82;1655;Puerto
9415;335;9671;Puerto
9416;149;6418;Bodega Sur
9417;363;3444;Bodega Norte
9418;206;6341;Puerto
9419;195;8482;Bodega Norte
9420;140;7191;Bodega Sur
9421;433;920;Bodega Sur
9422;150;2532;Bodega Sur
9423;32;5141;Puerto
9424;390;893;Bodega Norte
9425;139;4844;Bodega Norte
9426;27;8977;Puerto
9427;383;5592;Bodega Norte
9428;287;8330;Bodega Norte
9429;331;623;Bodega Norte
9430;437;7501;Puerto
9431;166;8875;Bodega Sur
9432;315;4360;Bodega Norte
9433;225;9351;Bodega Norte
9434;456;9757;Puerto
9435;231;5480;Bodega Sur
9436;233;1916;Bodega Sur
9437;54;1687;Bodega Sur
9438;339;1926;Puerto
9439;59;1492;Puerto
9440;434;8917;Puerto
9441;156;9982;Bodega Norte
9442;198;8754;Puerto
9443;3;5889;Bodega Sur
9444;257;3693;Bodega Norte
9445;209;5835;Puerto
9446;157;5336;Bodega Sur
9447;293;374;Puerto
9448;152;4729;Puerto
9449;409;6126;Bodega Norte
9450;148;1125;Bodega Norte
9451;197;7804;Puerto
9452;477;3668;Puerto
9453;252;1457;Bodega Sur
9454;86;3804;Bodega Norte
9455;53;6251;Puerto
9456;259;6149;Bodega Norte
9457;193;3673;Puerto
9458;336;6168;Bodega Sur
9459;80;2631;Bodega Norte
9460;449;9821;Puerto
9461;308;752;Bodega Norte
9462;272;2961;Puerto
9463;336;9288;Bodega Norte
9464;311;8297;Bodega Sur
9465;136;3552;Bodega Sur
9466;59;8960;Puerto
9467;425;4120;Bodega Norte
9468;180;2171;Puerto
9469;494;7370;Puerto
9470;148;7562;Puerto
9471;9;9826;Bodega Norte
9472;175;2033;Bodega Sur
9473;448;737;Bodega Sur
9474;152;411;Puerto
9475;190;351;Puerto
9476;480;9021;Bodega Sur
9477;436;8035;Puerto
9478;259;4314;Bodega Norte
9479;484;6736;Bodega Norte
9480;135;640;Puerto
9481;331;7824;Bodega Norte
9482;72;3584;Bodega Sur
9483;164;8393;Bodega Norte
9484;416;5463;Bodega Norte
9485;489;325;Bodega Norte
9486;348;6297;Bodega Sur
9487;253;8103;Bodega Sur
9488;106;2434;Puerto
9489;13;3268;Bodega Sur
9490;229;722;Bodega Norte
9491;60;199;Puerto
9492;420;5790;Bodega Sur
9493;431;5158;Bodega Sur
9494;40;9634;Bodega Sur
9495;276;6494;Bodega Norte
9496;35;9997;Puerto
9497;55;7013;Bodega Norte
9498;373;6418;Bodega Norte
9499;324;2047;Bodega Norte
9500;102;9813;Bodega Norte
9501;420;5809;Bodega Sur
9502;460;3502;Bodega Sur
9503;239;3192;Puerto
9504;178;2062;Puerto
9505;300;3783;Bodega Norte
9506;366;2216;Bodega Norte
9507;258;8327;Bodega Norte
9508;358;4004;Bodega Norte
9509;21;5500;Puerto
9510;322;5886;Bodega Sur
9511;436;8744;Bodega Sur
9512;168;7901;Puerto
9513;413;2207;Bodega Norte
9514;276;8621;Puerto
9515;25;276;Bodega Sur
9516;240;1403;Bodega Norte
9517;115;3028;Bodega Sur
9518;167;9636;Bodega Norte
9519;280;3250;Bodega Norte
9520;460;3583;Bodega Norte
9521;495;5610;Bodega Norte
9522;453;2338;Puerto
9523;417;4322;Bodega Norte
9524;127;852;Bodega Norte
9525;187;832;Bodega Norte
9526;455;2282;Bodega Norte
9527;330;9433;Bodega Norte
9528;316;564;Bodega Norte
9529;23;2635;Puerto
9530;93;7717;Bodega Sur
9531;191;5502;Bodega Sur
9532;10;7659;Bodega Norte
9533;389;335;Bodega Norte
9534;400;2432;Bodega Sur
9535;262;7486;Puerto
9536;86;6553;Bodega Norte
9537;230;4986;Puerto
9538;480;599;Bodega Norte
9539;229;4598;Bodega Norte
9540;65;4922;Bodega Norte
9541;392;1314;Puerto
9542;454;6945;Bodega Sur
9543;444;8966;Bodega Sur
9544;35;7753;Puerto
9545;277;1576;Bodega Sur
9546;94;4139;Puerto
9547;253;629;Puerto
9548;24;809;Bodega Norte
9549;321;7936;Bodega Sur
9550;395;7093;Puerto
9551;425;5067;Bodega Norte
9552;354;8115;Bodega Norte
9553;106;800;Bodega Sur
9554;417;4401;Bodega Sur
9555;178;3581;Bodega Norte
9556;300;9764;Bodega Sur
9557;239;7253;Bodega Norte
9558;214;1280;Puerto
9559;305;366;Puerto
9560;233;7418;Bodega Sur
9561;454;6999;Bodega Norte
9562;467;1884;Bodega Norte
9563;423;9009;Puerto
9564;115;5833;Bodega Sur
9565;115;647;Bodega Norte
9566;483;1244;Puerto
9567;151;6416;Bodega Sur
9568;261;5065;Puerto
9569;82;6252;Bodega Norte
9570;127;2566;Bodega Sur
9571;88;4257;Puerto
9572;427;2060;Puerto
9573;365;5676;Puerto
9574;164;5068;Bodega Norte
9575;435;215;Puerto
9576;212;5544;Bodega Sur
9577;162;6640;Bodega Sur
9578;213;1858;Bodega Norte
9579;202;9154;Bodega Sur
9580;125;6020;Bodega Norte
9581;120;8331;Puerto
9582;72;3553;Bodega Norte
9583;78;9617;Bodega Norte
9584;365;1281;Bodega Sur
9585;294;4618;Bodega Norte
9586;359;2807;Bodega Sur
9587;16;7394;Bodega Sur
9588;58;5287;Puerto
9589;497;967;Puerto
9590;171;2361;Bodega Norte
9591;202;4916;Puerto
9592;395;1030;Puerto
9593;349;675;Bodega Norte
9594;131;3846;Puerto
9595;341;2347;Puerto
9596;168;8767;Bodega Sur
9597;130;3454;Bodega Norte
9598;167;7185;Bodega Norte
9599;488;231;Puerto
9600;281;4859;Puerto
9601;462;6861;Puerto
9602;365;5478;Puerto
9603;181;3449;Bodega Sur
9604;449;887;Bodega Norte
9605;249;1442;Bodega Sur
9606;186;8467;Bodega Norte
9607;465;4804;Puerto
9608;336;6837;Bodega Norte
9609;121;3231;Bodega Norte
9610;11;2539;Puerto
9611;187;4491;Puerto
9612;282;1710;Bodega Norte
9613;372;3172;Puerto
9614;54;9678;Bodega Norte
9615;85;6202;Puerto
9616;366;9887;Bodega Norte
9617;346;5516;Bodega Norte
9618;414;8606;Bodega Sur
9619;158;4512;Bodega Norte
9620;340;4506;Bodega Sur
9621;342;4154;Bodega Norte
9622;230;9725;Bodega Sur
9623;361;5540;Puerto
9624;215;6308;Bodega Sur
9625;101;1322;Bodega Sur
9626;468;2768;Puerto
9627;346;6041;Puerto
9628;500;960;Bodega Norte
9629;459;2952;Bodega Sur
9630;17;1281;Bodega Sur
9631;496;9776;Bodega Norte
9632;247;4284;Puerto
9633;1;9140;Bodega Sur
9634;270;1998;Bodega Sur
9635;157;4720;Puerto
9636;317;5186;Bodega Norte
9637;118;9920;Puerto
9638;264;3284;Bodega Norte
9639;259;190;Puerto
9640;342;4452;Puerto
9641;224;8667;Puerto
9642;247;3541;Bodega Sur
9643;394;5752;Bodega Norte
9644;385;1559;Puerto
9645;202;8594;Bodega Norte
9646;248;4605;Bodega Norte
9647;240;828;Bodega Norte
9648;7;4639;Puerto
9649;190;4216;Puerto
9650;45;260;Bodega Norte
9651;267;1000;Puerto
9652;436;2703;Bodega Sur
9653;480;7099;Bodega Sur
9654;264;4448;Puerto
9655;467;4708;Puerto
9656;288;9082;Bodega Norte
9657;184;5198;Puerto
9658;218;9208;Bodega Norte
9659;329;3325;Bodega Norte
9660;196;4531;Bodega Norte
9661;193;7999;Puerto
9662;372;5970;Bodega Norte
9663;2;6274;Bodega Sur
9664;358;2921;Bodega Sur
9665;160;6342;Bodega Norte
9666;210;389;Bodega Norte
9667;218;2733;Puerto
9668;209;2743;Bodega Sur
9669;442;8042;Bodega Norte
9670;304;4007;Puerto
9671;430;953;Bodega Sur
9672;163;5448;Bodega Sur
9673;66;8879;Puerto
9674;251;9741;Puerto
9675;379;8690;Bodega Sur
9676;468;6033;Puerto
9677;424;6351;Bodega Norte
9678;117;5339;Puerto
9679;353;664;Puerto
9680;208;7089;Bodega Sur
9681;136;4101;Bodega Norte
9682;24;1540;Puerto
9683;4;8181;Bodega Norte
9684;420;1009;Bodega Sur
9685;336;2463;Bodega Sur
9686;34;6409;Bodega Sur
9687;442;4489;Bodega Sur
9688;10;1730;Puerto
9689;117;8350;Bodega Norte
9690;94;2735;Bodega Sur
9691;100;2150;Bodega Sur
9692;334;2313;Bodega Norte
9693;248;1846;Bodega Sur
9694;476;514;Puerto
9695;467;9505;Bodega Norte
9696;66;8086;Bodega Norte
9697;468;1743;Bodega Norte
9698;370;3807;Bodega Sur
9699;191;370;Puerto
9700;4;7386;Bodega Sur
9701;277;5357;Puerto
9702;213;920;Bodega Sur
9703;445;8148;Puerto
9704;147;8168;Bodega Norte
9705;47;872;Bodega Sur
9706;262;2041;Puerto
9707;147;1974;Puerto
9708;118;8494;Bodega Sur
9709;291;4033;Bodega Norte
9710;231;6613;Puerto
9711;342;1424;Bodega Norte
9712;267;9996;Bodega Norte
9713;258;7292;Puerto
9714;122;9575;Puerto
9715;297;2268;Bodega Norte
9716;418;5704;Bodega Norte
9717;212;4142;Puerto
9718;307;2415;Puerto
9719;214;9594;Bodega Norte
9720;370;541;Bodega Sur
9721;42;2558;Bodega Sur
9722;127;3692;Bodega Norte
9723;361;4489;Bodega Sur
9724;58;3449;Bodega Norte
9725;14;8550;Puerto
9726;205;7370;Bodega Sur
9727;178;3724;Puerto
9728;235;8818;Bodega Norte
9729;227;9063;Bodega Sur
9730;350;4886;Puerto
9731;496;9198;Bodega Norte
9732;105;5114;Bodega Sur
9733;75;5139;Bodega Sur
9734;118;7919;Puerto
9735;135;9727;Puerto
9736;241;6736;Bodega Norte
9737;222;9217;Puerto
9738;149;6786;Puerto
9739;67;8755;Puerto
9740;261;4153;Puerto
9741;64;6659;Bodega Norte
9742;412;8299;Puerto
9743;183;4388;Bodega Norte
9744;206;8138;Bodega Norte
9745;230;5987;Bodega Sur
9746;380;8989;Bodega Sur
9747;233;4695;Puerto
9748;411;8775;Puerto
9749;216;8977;Bodega Sur
9750;364;7423;Bodega Norte
9751;55;9420;Bodega Sur
9752;198;7830;Puerto
9753;221;4883;Bodega Sur
9754;4;6570;Bodega Norte
9755;287;4970;Bodega Norte
9756;234;8056;Bodega Sur
9757;464;7152;Bodega Norte
9758;209;7523;Bodega Sur
9759;369;1342;Bodega Sur
9760;268;5786;Bodega Norte
9761;345;5866;Bodega Sur
9762;257;3542;Bodega Norte
9763;377;5707;Puerto
9764;493;3335;Bodega Norte
9765;228;5475;Bodega Norte
9766;14;7906;Bodega Norte
9767;432;4378;Bodega Norte
9768;309;6101;Puerto
9769;42;1931;Puerto
9770;114;9353;Puerto
9771;279;8967;Puerto
9772;338;2051;Puerto
9773;12;8282;Bodega Sur
9774;478;6564;Bodega Sur
9775;486;289;Bodega Norte
9776;380;7163;Bodega Sur
9777;273;2185;Bodega Sur
9778;300;2196;Puerto
9779;9;4726;Bodega Norte
9780;304;8356;Puerto
9781;386;1089;Puerto
9782;173;4784;Bodega Norte
9783;125;1472;Bodega Norte
9784;316;8955;Bodega Sur
9785;159;3118;Bodega Sur
9786;119;1166;Bodega Norte
9787;334;1796;Bodega Norte
9788;484;9098;Puerto
9789;316;3294;Bodega Norte
9790;179;6354;Puerto
9791;216;9237;Bodega Norte
9792;290;3751;Bodega Norte
9793;369;350;Bodega Sur
9794;113;5864;Bodega Sur
9795;51;2948;Bodega Sur
9796;365;5531;Bodega Sur
9797;327;4434;Bodega Sur
9798;217;3734;Bodega Norte
9799;488;8657;Puerto
9800;170;5735;Bodega Norte
9801;440;4354;Bodega Norte
9802;304;9669;Bodega Norte
