ID_costo;Planta;Energía_CLP;Mano_obra_CLP;Mantención_CLP;Mes
57652;Quellón;2592449;3380465;957033;2
57653;Chinquihue;1981192;2213128;377723;1
57654;Quellón;2131446;2692885;1449283;1
57655;Hornopirén;2311159;3640004;544644;10
57656;Quellón;2371473;4372381;571303;10
57657;Chinquihue;1835398;3427584;1252885;5
57658;Quellón;1363297;2707445;716411;1
57659;Calbuco;2012158;4286459;1198527;12
57660;Chinquihue;1194859;1672870;1422643;5
57661;Puerto Montt;2021462;2560023;1052195;7
57662;Puerto Montt;3777387;2634949;611884;5
57663;Hornopirén;1622357;3136561;565811;10
57664;Calbuco;1937210;4391389;891777;12
57665;Calbuco;2653822;2574056;1195850;3
57666;Puerto Montt;3167494;4508930;697741;1
57667;Chinquihue;1982695;3773080;1012348;6
57668;Quellón;1930033;3034873;1081225;7
57669;Puerto Montt;2454881;2232125;968642;4
57670;Calbuco;2420987;3376828;1150127;8
57671;Chinquihue;2050328;1836800;1230038;4
57672;Hornopirén;2703851;3990366;921785;12
57673;Puerto Montt;2624079;3769967;1174247;10
57674;Hornopirén;1943023;1921380;1120995;7
57675;Quellón;2525970;4666135;1557306;12
57676;Puerto Montt;3161378;3901493;1336366;8
57677;Calbuco;2036111;3392438;794968;11
57678;Calbuco;1451424;2816799;1070423;3
57679;Chinquihue;1845278;2865972;1177483;8
57680;Puerto Montt;2458097;4931393;910637;6
57681;Puerto Montt;2061497;2153382;653630;3
57682;Chinquihue;1441478;2186051;397935;8
57683;Calbuco;1944068;4038948;1140824;3
57684;Puerto Montt;2239517;3161993;1238532;4
57685;Hornopirén;2399438;2740733;1362487;4
57686;Calbuco;1429811;3611080;597850;10
57687;Chinquihue;2389951;2270248;460162;7
57688;Quellón;2545555;3289996;968268;3
57689;Puerto Montt;2145151;3786140;856082;10
57690;Chinquihue;1708727;1948717;754189;5
57691;Chinquihue;1490540;3744941;1241750;10
57692;Calbuco;1980344;2596759;1014519;1
57693;Chinquihue;1433215;1976764;1006882;9
57694;Puerto Montt;1794175;1809689;1067037;7
57695;Calbuco;2271870;3289847;1274459;8
57696;Chinquihue;928144;2403314;821476;5
57697;Quellón;1993389;2759516;1060811;2
57698;Quellón;2503397;3195282;1022882;1
57699;Puerto Montt;2618409;2747300;1022547;5
57700;Chinquihue;1916047;3241299;917879;1
57701;Chinquihue;2296538;2978506;1308324;8
57702;Chinquihue;2337196;2863808;542874;4
57703;Puerto Montt;2363043;3826869;1207722;9
57704;Calbuco;2230382;2565437;1220987;12
57705;Puerto Montt;2730165;3427081;916432;1
57706;Quellón;1124514;3777524;791871;9
57707;Puerto Montt;992665;2129888;1010499;5
57708;Quellón;2082833;3623369;760725;5
57709;Puerto Montt;535359;3026693;366716;8
57710;Chinquihue;1678634;2351055;1433221;8
57711;Hornopirén;1931009;4139062;1633773;12
57712;Quellón;2211282;4799912;1003401;7
57713;Hornopirén;2074807;3905775;1023760;12
57714;Quellón;1391466;3746753;1053786;9
57715;Calbuco;2136538;2036188;637940;6
57716;Chinquihue;1949420;3933429;1105116;2
57717;Chinquihue;2037388;3675015;962725;9
57718;Hornopirén;2964860;4786407;962572;9
57719;Puerto Montt;1753337;2894246;1029517;10
57720;Puerto Montt;1913098;3396149;1090459;12
57721;Puerto Montt;1825767;3336646;777030;2
57722;Quellón;2244072;2235666;738649;2
57723;Quellón;1944247;2157148;829337;10
57724;Quellón;2732090;2828808;604668;1
57725;Chinquihue;1109714;3348581;708650;6
57726;Calbuco;2141006;1647344;736612;12
57727;Puerto Montt;2623278;2007453;1156086;1
57728;Chinquihue;533673;2635465;883907;2
57729;Hornopirén;2338054;3072429;1232354;4
57730;Chinquihue;1758246;4079677;983490;2
57731;Calbuco;2007826;3512462;1171817;5
57732;Puerto Montt;1712239;3589687;1109673;4
57733;Calbuco;1246480;2172831;1442994;6
57734;Calbuco;1767058;4659474;997683;3
57735;Quellón;1103533;3321174;1415948;11
57736;Chinquihue;2433353;2950952;826032;5
57737;Hornopirén;1062502;3725619;1185635;1
57738;Quellón;2143979;2037503;901540;6
57739;Chinquihue;2449776;2112655;582399;12
57740;Hornopirén;1254666;3328780;1188644;4
57741;Calbuco;1878758;3444228;963601;12
57742;Hornopirén;2180659;2385169;954018;2
57743;Calbuco;1436527;1725958;889797;4
57744;Puerto Montt;1713110;3439936;871505;3
57745;Quellón;2490691;3418300;513944;11
57746;Puerto Montt;3229829;2568516;801339;6
57747;Chinquihue;1811279;3911450;1074182;1
57748;Calbuco;2329531;2717103;913093;9
57749;Puerto Montt;1410405;2659740;1252563;3
57750;Quellón;2219351;2874661;1589258;4
57751;Hornopirén;2309900;2458970;539358;10
57752;Hornopirén;2305156;2877709;895646;1
57753;Calbuco;2160321;3063667;1494105;6
57754;Puerto Montt;1895255;4123263;428882;9
57755;Chinquihue;2600707;2507379;931938;2
57756;Calbuco;1815813;4207084;1218190;4
57757;Chinquihue;1587363;2517728;1191683;3
57758;Hornopirén;1732494;1679809;1606540;2
57759;Quellón;1497361;3830951;1316502;6
57760;Calbuco;1928332;2763138;631553;7
57761;Puerto Montt;2828651;3944484;967346;7
57762;Chinquihue;1941390;3629369;814937;6
57763;Hornopirén;1447829;2189062;354563;10
57764;Puerto Montt;1927940;2104244;1397430;11
57765;Quellón;1620370;3734118;1235617;3
57766;Chinquihue;2631397;2063285;1787818;5
57767;Calbuco;1369622;4921015;957200;2
57768;Chinquihue;2401975;2787486;1609275;9
57769;Chinquihue;2000420;3699147;971663;4
57770;Hornopirén;2198960;2998471;1290680;1
57771;Quellón;2183885;2868064;817564;6
57772;Calbuco;1853887;1150763;623860;5
57773;Hornopirén;1157925;3510266;1202966;6
57774;Quellón;3073722;3864761;1346409;8
57775;Chinquihue;1507738;3350382;922337;9
57776;Calbuco;2015495;2975078;1354920;12
57777;Calbuco;2029226;3520950;858263;7
57778;Puerto Montt;2207011;4000031;809375;5
57779;Chinquihue;1284915;3670394;1296838;10
57780;Quellón;2701832;1595848;696890;7
57781;Calbuco;2567761;3440801;1025262;11
57782;Hornopirén;2343098;2021070;848754;9
57783;Quellón;1771256;2129948;851230;11
57784;Hornopirén;2285280;1857179;704557;5
57785;Quellón;2533378;2967707;1448043;12
57786;Puerto Montt;2315920;3179410;1259209;9
57787;Puerto Montt;2527437;2096349;1121923;6
57788;Chinquihue;2021800;2057461;968632;4
57789;Puerto Montt;1461728;2107982;652260;11
57790;Quellón;2959570;2938919;1028623;1
57791;Puerto Montt;2849255;3280335;912190;11
57792;Chinquihue;1938243;2162135;1352617;6
57793;Chinquihue;2542944;2362141;1161605;3
57794;Hornopirén;1833230;3355478;724195;4
57795;Calbuco;2760161;2790055;615327;11
57796;Chinquihue;2754204;2456798;720474;1
57797;Puerto Montt;1917958;3411553;747059;2
57798;Quellón;2067617;3399547;852994;2
57799;Puerto Montt;1943395;1193632;1396949;4
57800;Hornopirén;2064844;4160850;918661;3
57801;Calbuco;1441671;1614727;1041059;12
57802;Chinquihue;1865564;2111902;473817;2
57803;Puerto Montt;1739349;2964809;346500;9
57804;Quellón;1606856;4020525;703418;10
57805;Hornopirén;2760429;3032660;1259267;12
57806;Calbuco;1533310;3288023;1531856;9
57807;Chinquihue;2120138;2404921;993863;1
57808;Chinquihue;2694640;2245503;1183162;8
57809;Calbuco;1053062;2593368;1500933;12
57810;Quellón;1686799;1729730;1194639;10
57811;Hornopirén;2491209;2489875;1151982;7
57812;Hornopirén;2434710;2226916;1196670;5
57813;Puerto Montt;1228456;2736263;509274;5
57814;Puerto Montt;1487420;3314193;807607;4
57815;Hornopirén;2293246;3221340;820250;5
57816;Quellón;1862454;2316761;784490;8
57817;Calbuco;2095494;3261031;1188001;10
57818;Hornopirén;1630309;1838435;846114;9
57819;Chinquihue;2510698;2534015;942586;3
57820;Puerto Montt;2085447;4203265;722282;6
57821;Puerto Montt;1587880;3489959;1178561;11
57822;Chinquihue;1360991;4209244;968421;8
57823;Chinquihue;1819125;1883725;973751;8
57824;Hornopirén;1659692;3143142;1355860;5
57825;Quellón;1387540;4057027;840738;11
57826;Puerto Montt;1619807;1665259;418420;9
57827;Quellón;1785067;2700579;458149;8
57828;Chinquihue;1717448;2940822;598671;1
57829;Chinquihue;2272246;3281360;965429;2
57830;Hornopirén;928623;3176498;801470;7
57831;Calbuco;2283741;1984482;818239;8
57832;Hornopirén;2397154;2563158;1516869;10
57833;Calbuco;1701753;2783849;72366;11
57834;Calbuco;1699792;3112320;494970;5
57835;Hornopirén;2697742;1957210;737129;11
57836;Puerto Montt;2942958;3052400;1089696;4
57837;Hornopirén;1402238;4397029;619052;9
57838;Hornopirén;1439237;3679480;1142217;10
57839;Hornopirén;2205484;2441756;1473412;10
57840;Chinquihue;2050675;3882941;1087429;8
57841;Puerto Montt;2713265;2591816;985474;2
57842;Chinquihue;2184117;2472723;1640623;9
57843;Calbuco;2489560;1382981;371273;10
57844;Calbuco;1955551;2901131;1229753;11
57845;Quellón;2571017;2658488;297420;11
57846;Quellón;768653;3366749;614291;8
57847;Puerto Montt;2505695;2330163;648372;1
57848;Calbuco;2382221;4002962;665027;11
57849;Calbuco;1905517;2512877;727322;5
57850;Hornopirén;1914259;4940032;675998;6
57851;Hornopirén;1633236;2700717;992052;5
57852;Quellón;2184012;3514893;1099060;4
57853;Quellón;2102345;4621068;1436659;9
57854;Puerto Montt;2543514;2363648;1125537;5
57855;Calbuco;2560853;2995830;884665;6
57856;Quellón;2577783;3884840;1200522;3
57857;Puerto Montt;2727711;2715692;845947;6
57858;Calbuco;1121619;4061548;1310992;8
57859;Hornopirén;1923927;2476631;1389664;3
57860;Puerto Montt;1340008;3646574;1636337;8
57861;Chinquihue;1827616;3802196;1065999;11
57862;Chinquihue;1536581;2344721;473989;5
57863;Calbuco;2311794;2894362;1091409;7
57864;Calbuco;2051168;3727969;1413305;7
57865;Puerto Montt;2350620;3332377;570088;10
57866;Quellón;2105846;1628302;1187385;12
57867;Chinquihue;2537030;3779635;1185763;10
57868;Quellón;1534450;1160100;906094;3
57869;Chinquihue;1716518;2725755;1353372;8
57870;Puerto Montt;2555260;2713328;79439;2
57871;Hornopirén;1883160;3116460;594318;1
57872;Quellón;1570583;3060197;1276837;3
57873;Chinquihue;2192765;2731363;811546;3
57874;Hornopirén;1918483;3923842;688767;1
57875;Hornopirén;1431130;4290569;1103448;7
57876;Quellón;1791966;3005721;1456657;9
57877;Hornopirén;2963413;3444503;1222824;4
57878;Chinquihue;1769781;2813504;778239;10
57879;Quellón;2545418;3330505;1279994;4
57880;Quellón;2623930;1500284;1121317;8
57881;Puerto Montt;2245894;3378086;717777;12
57882;Quellón;1852423;2502998;1104327;6
57883;Quellón;2348534;3165761;1344299;8
57884;Calbuco;1932156;2974529;1182509;9
57885;Chinquihue;1613554;2623464;171162;4
57886;Calbuco;2143302;3175241;1228753;4
57887;Puerto Montt;2114070;1502271;1135339;4
57888;Puerto Montt;2366340;2680689;1317976;2
57889;Quellón;2839364;3790718;890069;5
57890;Quellón;1280390;2545247;1123623;7
57891;Chinquihue;1896290;3652906;1487479;2
57892;Chinquihue;1877341;3900558;1021388;1
57893;Calbuco;2402009;3124126;945335;2
57894;Chinquihue;851653;2997826;1013112;10
57895;Chinquihue;1956735;2559021;1221892;9
57896;Hornopirén;2250921;2708912;1296547;9
57897;Calbuco;1338441;2358941;1454227;6
57898;Puerto Montt;1505300;3394752;698458;9
57899;Hornopirén;2683971;1852732;838119;2
57900;Chinquihue;1499871;1060011;1102199;9
57901;Chinquihue;2331844;2670750;1274391;8
57902;Puerto Montt;1053364;2416357;1078312;5
57903;Hornopirén;1954564;2623383;1177157;3
57904;Quellón;1644654;2899099;490565;8
57905;Chinquihue;733066;2390613;1338632;5
57906;Hornopirén;1351842;3123328;596898;8
57907;Chinquihue;1364674;2635587;921063;10
57908;Chinquihue;2019786;3908420;832147;3
57909;Calbuco;1421977;3097235;694945;3
57910;Hornopirén;1648804;3442756;1720031;5
57911;Hornopirén;1462890;2856341;747124;12
57912;Puerto Montt;1996794;3121059;1101094;9
57913;Chinquihue;3559382;2872119;985854;2
57914;Puerto Montt;2168979;2675528;1014218;6
57915;Hornopirén;2086905;3141955;754748;6
57916;Hornopirén;2106520;4765896;819818;9
57917;Hornopirén;2338393;2083624;737186;6
57918;Puerto Montt;2519568;2663967;1126794;2
57919;Quellón;2004024;1710282;1025673;10
57920;Calbuco;1920904;3472436;1374632;2
57921;Chinquihue;1059907;2316630;880364;7
57922;Quellón;1536617;2254906;1151769;3
57923;Chinquihue;1507825;4182370;976539;8
57924;Chinquihue;1522240;2615580;1031239;3
57925;Puerto Montt;2066172;2108886;767157;2
57926;Hornopirén;1234335;2007927;919871;5
57927;Chinquihue;1779866;2743851;1059923;1
57928;Quellón;1697331;1872071;714925;8
57929;Calbuco;1579633;3801887;1333163;9
57930;Chinquihue;2229664;3466377;1318882;1
57931;Hornopirén;2391516;1389492;764268;5
57932;Hornopirén;1960132;3205365;1173640;4
57933;Quellón;2396630;2367953;890216;3
57934;Quellón;2025694;4013152;951519;9
57935;Calbuco;1441736;3391435;1118582;9
57936;Calbuco;2842148;2508561;1480828;7
57937;Calbuco;1383394;3098837;758612;1
57938;Quellón;1664812;3870246;1361436;11
57939;Calbuco;3479142;3129487;1361961;8
57940;Quellón;2275473;2164181;794174;10
57941;Hornopirén;1884871;2623956;710314;12
57942;Puerto Montt;2281703;3242063;1110422;3
57943;Quellón;2993423;3485886;1189573;1
57944;Quellón;2170242;4508303;1061793;5
57945;Puerto Montt;1640097;3503775;1042272;7
57946;Chinquihue;2618881;2850528;1288665;10
57947;Calbuco;1833140;3171838;1474564;4
57948;Quellón;2003354;3023529;1557196;12
57949;Puerto Montt;1116196;4125009;968541;10
57950;Puerto Montt;2166376;4178994;393886;3
57951;Calbuco;2578253;3215833;650272;1
57952;Hornopirén;1977545;3965064;1048711;7
57953;Calbuco;2749918;3309165;1867645;1
57954;Hornopirén;2201752;2292217;1066054;3
57955;Puerto Montt;1426322;3497050;1081629;5
57956;Puerto Montt;1718222;2422208;883925;8
57957;Puerto Montt;1181496;2709070;1528732;10
57958;Puerto Montt;2331440;4269005;1118712;7
57959;Chinquihue;2219168;2551911;1144287;6
57960;Calbuco;1263242;3387800;883783;2
57961;Quellón;1996281;3208049;1358410;6
57962;Chinquihue;2322724;2083188;676833;4
57963;Puerto Montt;2144758;2442312;710466;5
57964;Chinquihue;2085108;2739106;804408;8
57965;Quellón;2014950;2469214;1208656;6
57966;Chinquihue;2132754;2361509;543037;2
57967;Hornopirén;1725988;3217753;1252543;2
57968;Chinquihue;2286559;3985417;1139176;3
57969;Chinquihue;1617435;793808;945505;6
57970;Chinquihue;1402367;3210146;1043775;11
57971;Hornopirén;2338754;4022552;1223726;12
57972;Calbuco;1804895;2285571;819945;12
57973;Hornopirén;1727888;3416576;702527;7
57974;Quellón;1664324;2022674;1198572;11
57975;Chinquihue;1421553;2603848;581196;6
57976;Chinquihue;1156234;3576018;966592;6
57977;Puerto Montt;1710259;2470878;1237342;5
57978;Quellón;1003628;1785515;790020;3
57979;Hornopirén;2289481;2562914;919430;12
57980;Quellón;1961249;2129532;1286789;11
57981;Calbuco;1496131;2755694;584366;9
57982;Quellón;1799218;3787540;709101;5
57983;Chinquihue;2722545;1707308;257835;3
57984;Calbuco;2035879;2668724;1519431;11
57985;Calbuco;2162996;2621682;865734;7
57986;Quellón;1772087;3096262;1706295;7
57987;Quellón;1149714;878826;1150493;12
57988;Puerto Montt;2062017;2943561;1109616;10
57989;Puerto Montt;1354956;3287238;979245;9
57990;Chinquihue;2168274;1897891;626975;3
57991;Calbuco;2070408;2837626;1304651;10
57992;Hornopirén;2883567;3140892;767079;11
57993;Chinquihue;1958687;2774879;847064;5
57994;Quellón;1760637;3166310;1056805;5
57995;Chinquihue;2200663;3656422;2277095;7
57996;Calbuco;3347986;3305277;1051277;1
57997;Hornopirén;1732072;2721367;1560851;9
57998;Quellón;2093700;4084628;1093792;1
57999;Hornopirén;2036753;3481600;1011682;12
58000;Hornopirén;2122816;3086791;770512;10
58001;Puerto Montt;2507457;3121982;925797;5
58002;Quellón;2158257;1387824;998341;3
58003;Quellón;2721177;2488645;735783;3
58004;Puerto Montt;2453106;3827601;999166;7
58005;Hornopirén;1932043;3346252;751821;7
58006;Puerto Montt;1204676;3183271;1085130;7
58007;Chinquihue;2016932;2415495;1026861;4
58008;Puerto Montt;2527155;2343154;1229189;3
58009;Calbuco;2844360;3478644;1339693;9
58010;Puerto Montt;2028210;3332673;1443509;2
58011;Calbuco;2359492;3198647;1281362;4
58012;Quellón;1440389;2777176;1305562;5
58013;Quellón;2005886;2251273;763335;1
58014;Puerto Montt;2562312;3784705;760562;2
58015;Calbuco;2609111;1354304;359624;2
58016;Quellón;1946211;3262407;858151;2
58017;Chinquihue;3585693;2100901;1296722;7
58018;Quellón;2435502;2964869;1122090;10
58019;Puerto Montt;1371915;2844458;807299;2
58020;Calbuco;2398099;2764582;984627;11
58021;Puerto Montt;1743456;3904670;855890;12
58022;Quellón;1444278;2774927;776703;11
58023;Chinquihue;2042918;4089058;591072;9
58024;Calbuco;2051036;3464875;370379;7
58025;Chinquihue;2138082;3529796;393125;4
58026;Calbuco;2208212;3016525;754004;2
58027;Calbuco;2079335;3955068;1282090;9
58028;Quellón;2095182;2806827;1102953;1
58029;Quellón;2166283;3004003;2147693;7
58030;Puerto Montt;1963883;2862928;964986;1
58031;Calbuco;1935497;4557728;985072;1
58032;Hornopirén;1241433;3229834;1023112;7
58033;Chinquihue;2692905;2621327;544172;3
58034;Quellón;1877148;2826358;808373;11
58035;Hornopirén;1157105;3572395;1451257;2
58036;Hornopirén;2262957;2193088;1282472;10
58037;Puerto Montt;1388679;1131652;911540;2
58038;Puerto Montt;1871941;4060449;1075485;12
58039;Hornopirén;1597996;3011474;1319730;5
58040;Puerto Montt;3076242;3636757;990444;12
58041;Hornopirén;2341746;2250890;223107;11
58042;Calbuco;3393462;2091669;1414485;10
58043;Quellón;2373280;4872913;1409409;7
58044;Hornopirén;2611541;1370889;1223721;12
58045;Calbuco;1323921;2466720;685023;10
58046;Hornopirén;2235946;938265;374147;10
58047;Quellón;2197053;4009051;1065688;4
58048;Chinquihue;2636850;4291090;1584178;5
58049;Quellón;1432632;2838794;1145411;1
58050;Calbuco;1439228;2795496;1038416;1
58051;Hornopirén;1628470;2575236;725311;9
58052;Chinquihue;2664887;3644006;1434750;9
58053;Calbuco;1558782;3123816;1097451;2
58054;Quellón;2183398;4022809;1137745;2
58055;Chinquihue;1657472;3142940;1043165;12
58056;Quellón;2694922;3779757;946122;6
58057;Chinquihue;2861696;3213203;710050;3
58058;Hornopirén;1491672;4500511;650095;5
58059;Calbuco;2559431;1911573;1149155;10
58060;Chinquihue;2050756;3580323;1454852;10
58061;Calbuco;1492089;3000738;981447;1
58062;Puerto Montt;1428183;2621358;1328102;3
58063;Puerto Montt;2757201;2872378;614741;12
58064;Quellón;1530964;3543979;873857;5
58065;Calbuco;1812040;3088606;909860;8
58066;Chinquihue;1956404;2474301;755243;12
58067;Quellón;3066539;3596110;756893;5
58068;Chinquihue;1357197;2219191;1059100;9
58069;Hornopirén;2169264;1534233;981776;5
58070;Puerto Montt;2507657;4941997;890888;3
58071;Quellón;2264390;2035207;945938;12
58072;Puerto Montt;2534375;1904731;1137305;11
58073;Hornopirén;2133305;2948079;520813;9
58074;Puerto Montt;2210281;3521756;1359557;7
58075;Hornopirén;2615546;2374646;1167785;4
58076;Chinquihue;1100630;3709254;1436926;10
58077;Hornopirén;2343183;1974103;766426;7
58078;Calbuco;1326867;4825591;886905;10
58079;Chinquihue;1305977;3126028;823519;1
58080;Puerto Montt;1660751;2747217;1000742;1
58081;Quellón;2258809;4582412;1174058;9
58082;Quellón;1526261;2655947;798082;12
58083;Hornopirén;1895715;2705221;1119615;9
58084;Hornopirén;2587920;3010962;1577130;8
58085;Calbuco;1505834;2522895;654536;1
58086;Chinquihue;1644516;3674666;1215160;7
58087;Chinquihue;2190050;3743695;1123870;6
58088;Puerto Montt;1998552;2336200;1278810;7
58089;Calbuco;1990335;3302390;809621;5
58090;Puerto Montt;1814687;3727701;1143751;5
58091;Calbuco;2385523;2152804;668920;3
58092;Quellón;2191625;1034790;1184378;8
58093;Quellón;2553712;2863243;744215;4
58094;Calbuco;1952165;2021089;920888;8
58095;Chinquihue;1867123;2048322;761265;5
58096;Calbuco;3318514;2770638;1074252;3
58097;Chinquihue;2205717;3763009;965547;10
58098;Puerto Montt;713772;3451232;1150730;3
58099;Chinquihue;1543662;3111814;1235555;3
58100;Calbuco;1385833;3875595;568761;6
58101;Puerto Montt;1337977;1478535;1100290;11
58102;Chinquihue;2478024;3386761;873881;1
58103;Quellón;1847270;3425176;1306700;2
58104;Puerto Montt;1971703;2785723;1008175;4
58105;Chinquihue;1978923;3281651;789379;6
58106;Quellón;2291929;4822697;815102;3
58107;Quellón;2036962;2598969;1397542;4
58108;Chinquihue;1445251;3788434;813217;5
58109;Chinquihue;2242151;3601120;739063;3
